date,usd_cny
2018-01-19,6.420599937438965
2018-01-22,6.4029998779296875
2018-01-23,6.404399871826172
2018-01-24,6.402900218963623
2018-01-25,6.36929988861084
2018-01-26,6.322800159454346
2018-01-29,6.315899848937988
2018-01-30,6.336299896240234
2018-01-31,6.321100234985352
2018-02-01,6.2881999015808105
2018-02-02,6.298399925231934
2018-02-05,6.307600021362305
2018-02-06,6.289700031280518
2018-02-07,6.28249979019165
2018-02-08,6.267600059509277
2018-02-09,6.326300144195557
2018-02-12,6.286900043487549
2018-02-13,6.326499938964844
2018-02-14,6.340000152587891
2018-02-15,6.3460001945495605
2018-02-16,6.3471999168396
2018-02-19,6.340099811553955
2018-02-20,6.348400115966797
2018-02-21,6.346199989318848
2018-02-22,6.34660005569458
2018-02-23,6.350200176239014
2018-02-26,6.327300071716309
2018-02-27,6.3140997886657715
2018-02-28,6.316699981689453
2018-03-01,6.330900192260742
2018-03-02,6.357399940490723
2018-03-05,6.350299835205078
2018-03-06,6.348899841308594
2018-03-07,6.3094000816345215
2018-03-08,6.324999809265137
2018-03-09,6.341599941253662
2018-03-12,6.328499794006348
2018-03-13,6.329100131988525
2018-03-14,6.320400238037109
2018-03-15,6.315999984741211
2018-03-16,6.320899963378906
2018-03-19,6.338200092315674
2018-03-20,6.331600189208984
2018-03-21,6.332900047302246
2018-03-22,6.3206000328063965
2018-03-23,6.334700107574463
2018-03-25,6.320000171661377
2018-03-26,6.27239990234375
2018-03-27,6.281799793243408
2018-03-28,6.295599937438965
2018-03-29,6.288899898529053
2018-04-01,6.282199859619141
2018-04-02,6.279399871826172
2018-04-03,6.288400173187256
2018-04-04,6.304200172424316
2018-04-05,6.3024001121521
2018-04-08,6.308599948883057
2018-04-09,6.3053998947143555
2018-04-10,6.281599998474121
2018-04-11,6.268599987030029
2018-04-12,6.290999889373779
2018-04-15,6.274099826812744
2018-04-16,6.275700092315674
2018-04-17,6.2804999351501465
2018-04-18,6.273399829864502
2018-04-19,6.27810001373291
2018-04-22,6.295499801635742
2018-04-23,6.316100120544434
2018-04-24,6.3059000968933105
2018-04-25,6.324699878692627
2018-04-26,6.335400104522705
2018-04-29,6.336999893188477
2018-04-30,6.332099914550781
2018-05-01,6.332300186157227
2018-05-02,6.361499786376953
2018-05-03,6.352700233459473
2018-05-06,6.361700057983398
2018-05-07,6.366099834442139
2018-05-08,6.369699954986572
2018-05-09,6.361400127410889
2018-05-10,6.348199844360352
2018-05-13,6.333099842071533
2018-05-14,6.3383002281188965
2018-05-15,6.376800060272217
2018-05-16,6.370500087738037
2018-05-17,6.366199970245361
2018-05-20,6.382800102233887
2018-05-21,6.381100177764893
2018-05-22,6.364200115203857
2018-05-23,6.388800144195557
2018-05-24,6.376399993896484
2018-05-27,6.368599891662598
2018-05-28,6.3983001708984375
2018-05-29,6.416600227355957
2018-05-30,6.418000221252441
2018-05-31,6.409299850463867
2018-06-03,6.419400215148926
2018-06-04,6.4070000648498535
2018-06-05,6.40500020980835
2018-06-06,6.387899875640869
2018-06-07,6.392099857330322
2018-06-10,6.405700206756592
2018-06-11,6.391600131988525
2018-06-12,6.4004998207092285
2018-06-13,6.397299766540527
2018-06-14,6.4045000076293945
2018-06-17,6.433000087738037
2018-06-18,6.438799858093262
2018-06-19,6.485499858856201
2018-06-20,6.47160005569458
2018-06-21,6.492099761962891
2018-06-24,6.504300117492676
2018-06-25,6.539000034332275
2018-06-26,6.5782999992370605
2018-06-27,6.601900100708008
2018-06-28,6.627399921417236
2018-07-01,6.624300003051758
2018-07-02,6.6666998863220215
2018-07-03,6.640999794006348
2018-07-04,6.63129997253418
2018-07-05,6.6367998123168945
2018-07-08,6.639200210571289
2018-07-09,6.615200042724609
2018-07-10,6.631400108337402
2018-07-11,6.682799816131592
2018-07-12,6.665900230407715
2018-07-15,6.6946001052856445
2018-07-16,6.6915998458862305
2018-07-17,6.7067999839782715
2018-07-18,6.717700004577637
2018-07-19,6.771699905395508
2018-07-22,6.7581000328063965
2018-07-23,6.791999816894531
2018-07-24,6.790500164031982
2018-07-25,6.768700122833252
2018-07-26,6.782800197601318
2018-07-29,6.812699794769287
2018-07-30,6.814899921417236
2018-07-31,6.811699867248535
2018-08-01,6.8225998878479
2018-08-02,6.832799911499023
2018-08-05,6.833199977874756
