date,nasdaq,sox,vix,us_rate,usd_krw
2018-10-24,7108.39990234375,1146.4100341796875,25.229999542236328,,1137.56005859375
2018-10-25,7318.33984375,1173.2099609375,24.219999313354492,,1135.22998046875
2018-10-26,7167.2099609375,1153.0,24.15999984741211,,
2018-10-29,7050.2900390625,1140.1500244140625,24.700000762939453,,1139.5
2018-10-30,7161.64990234375,1187.5699462890625,23.350000381469727,,1142.0799560546875
2018-10-31,7305.89990234375,1202.300048828125,21.229999542236328,,1137.699951171875
2018-11-01,7434.06005859375,1258.0799560546875,19.34000015258789,2.2,1140.969970703125
2018-11-02,7356.990234375,1239.1600341796875,19.510000228881836,,1129.050048828125
2018-11-05,7328.85009765625,1228.5999755859375,19.959999084472656,,1116.0999755859375
2018-11-06,7375.9599609375,1242.6300048828125,19.90999984741211,,1121.56005859375
2018-11-07,7570.75,1257.469970703125,16.360000610351562,,1119.949951171875
2018-11-08,7530.8798828125,1252.22998046875,16.719999313354492,,1115.3699951171875
2018-11-09,7406.89990234375,1229.050048828125,17.360000610351562,,1119.5699462890625
2018-11-12,7200.8701171875,1174.489990234375,20.450000762939453,,1130.949951171875
2018-11-13,7200.8701171875,1190.3699951171875,20.020000457763672,,1137.4599609375
2018-11-14,7136.39013671875,1194.7099609375,21.25,,1131.1300048828125
2018-11-15,7259.02978515625,1234.6199951171875,19.979999542236328,,1131.199951171875
2018-11-16,7247.8701171875,1220.1400146484375,18.139999389648438,,1127.0
2018-11-19,7028.47998046875,1173.010009765625,20.100000381469727,,1120.4000244140625
2018-11-20,6908.81982421875,1174.8199462890625,22.479999542236328,,1126.18994140625
2018-11-21,6972.25,1179.72998046875,20.799999237060547,,1128.4000244140625
2018-11-22,,,,,1137.31005859375
2018-11-23,6938.97998046875,1179.239990234375,21.520000457763672,,1135.5
2018-11-26,7081.85009765625,1201.719970703125,18.899999618530273,,1133.5
2018-11-27,7082.7001953125,1204.0799560546875,19.020000457763672,,1129.030029296875
2018-11-28,7291.58984375,1231.449951171875,18.489999771118164,,1130.3699951171875
2018-11-29,7273.080078125,1221.4300537109375,18.790000915527344,,1121.1199951171875
2018-11-30,7330.5400390625,1239.5999755859375,18.06999969482422,,1117.02001953125
2018-12-01,,,,2.27,
2018-12-03,7441.509765625,1272.739990234375,16.440000534057617,,1117.1500244140625
2018-12-04,7158.43017578125,1209.3499755859375,20.739999771118164,,1108.300048828125
2018-12-05,,,,,1110.6300048828125
2018-12-06,7188.259765625,1202.8299560546875,21.190000534057617,,1111.6600341796875
2018-12-07,6969.25,1157.8599853515625,23.229999542236328,,1119.5999755859375
2018-12-10,7020.52001953125,1174.18994140625,22.639999389648438,,1122.699951171875
2018-12-11,7031.830078125,1181.47998046875,21.760000228881836,,1131.5
2018-12-12,7098.31005859375,1198.9000244140625,21.459999084472656,,1127.6199951171875
2018-12-13,7070.330078125,1194.5899658203125,20.649999618530273,,1123.8499755859375
2018-12-14,6910.66015625,1177.5699462890625,21.6299991607666,,1127.02001953125
2018-12-17,6753.72998046875,1162.4599609375,24.520000457763672,,1131.6500244140625
2018-12-18,6783.91015625,1177.3599853515625,25.579999923706055,,1128.1500244140625
2018-12-19,6636.830078125,1127.43994140625,25.579999923706055,,1125.0699462890625
2018-12-20,6528.41015625,1117.739990234375,28.3799991607666,,1128.1300048828125
2018-12-21,6332.990234375,1101.2900390625,30.110000610351562,,1120.030029296875
2018-12-24,6192.919921875,1069.3900146484375,36.06999969482422,,1127.5
2018-12-25,,,,,1123.22998046875
2018-12-26,6554.35986328125,1131.0999755859375,30.40999984741211,,1122.6300048828125
2018-12-27,6579.490234375,1139.489990234375,29.959999084472656,,1123.52001953125
2018-12-28,6584.52001953125,1147.3699951171875,28.34000015258789,,1119.5999755859375
2018-12-31,6635.27978515625,1155.1700439453125,25.420000076293945,,1116.300048828125
2019-01-01,,,,2.4,1112.5
2019-01-02,6665.93994140625,1165.300048828125,23.219999313354492,,1113.800048828125
2019-01-03,6463.5,1096.030029296875,25.450000762939453,,1122.1800537109375
2019-01-04,6738.85986328125,1143.9599609375,21.3799991607666,,1124.1199951171875
2019-01-07,6823.47021484375,1166.239990234375,21.399999618530273,,1114.4000244140625
2019-01-08,6897.0,1160.550048828125,20.469999313354492,,1116.4000244140625
2019-01-09,6957.080078125,1189.8399658203125,19.979999542236328,,1121.050048828125
2019-01-10,6986.06982421875,1201.4000244140625,19.5,,1118.6700439453125
2019-01-11,6971.47998046875,1213.0400390625,18.190000534057617,,1116.550048828125
2019-01-14,6905.919921875,1194.280029296875,19.06999969482422,,1118.5999755859375
2019-01-15,7023.830078125,1197.030029296875,18.600000381469727,,1122.0
2019-01-16,7034.68994140625,1187.18994140625,19.040000915527344,,1122.4000244140625
2019-01-17,7084.4599609375,1200.760009765625,18.059999465942383,,1118.77001953125
2019-01-18,7157.22998046875,1228.3299560546875,17.799999237060547,,1120.550048828125
2019-01-21,,,,,1125.7900390625
2019-01-22,7020.35986328125,1193.3599853515625,20.799999237060547,,1132.3699951171875
2019-01-23,7025.77001953125,1185.949951171875,19.520000457763672,,1130.1500244140625
2019-01-24,7073.4599609375,1253.9100341796875,18.889999389648438,,1125.3299560546875
2019-01-25,7164.85986328125,1281.1600341796875,17.420000076293945,,1126.75
2019-01-28,7085.68017578125,1254.4000244140625,18.8700008392334,,1118.010009765625
2019-01-29,7028.2900390625,1236.25,19.1299991607666,,1119.699951171875
2019-01-30,7183.080078125,1271.760009765625,17.65999984741211,,1117.8699951171875
2019-01-31,7281.740234375,1272.0899658203125,16.56999969482422,,1109.0
2019-02-01,7263.8701171875,1287.4000244140625,16.139999389648438,2.4,1111.550048828125
2019-02-04,7347.5400390625,1293.8800048828125,15.729999542236328,,1118.300048828125
2019-02-05,7402.080078125,1300.1300048828125,15.569999694824219,,1121.0999755859375
2019-02-06,7375.27978515625,1333.760009765625,15.380000114440918,,1118.699951171875
2019-02-07,7288.35009765625,1303.9200439453125,16.3700008392334,,1121.6300048828125
2019-02-08,7298.2001953125,1302.4200439453125,15.720000267028809,,1123.75
2019-02-11,7307.89990234375,1308.8800048828125,15.970000267028809,,1122.8800048828125
2019-02-12,7414.6201171875,1336.719970703125,15.430000305175781,,1125.02001953125
2019-02-13,7420.3798828125,1340.7099609375,15.649999618530273,,1120.300048828125
2019-02-14,7426.9501953125,1344.1099853515625,16.219999313354492,,1123.719970703125
2019-02-15,7472.41015625,1351.1800537109375,14.90999984741211,,1128.300048828125
2019-02-18,,,,,1125.31005859375
2019-02-19,7486.77001953125,1348.489990234375,14.880000114440918,,1124.280029296875
2019-02-20,7489.06982421875,1360.280029296875,14.020000457763672,,1121.4200439453125
2019-02-21,7459.7099609375,1350.25,14.460000038146973,,1121.719970703125
2019-02-22,7527.5400390625,1364.780029296875,13.510000228881836,,1124.1500244140625
2019-02-25,7554.4599609375,1375.949951171875,14.850000381469727,,1122.31005859375
2019-02-26,7549.2998046875,1366.5799560546875,15.170000076293945,,1117.199951171875
2019-02-27,7554.509765625,1349.8699951171875,14.699999809265137,,1114.300048828125
2019-02-28,7532.52978515625,1350.199951171875,14.779999732971191,,1115.0999755859375
2019-03-01,7595.35009765625,1363.1300048828125,13.569999694824219,2.41,1124.219970703125
2019-03-04,7577.56982421875,1363.25,14.630000114440918,,1126.81005859375
2019-03-05,7576.35986328125,1356.9000244140625,14.739999771118164,,1128.1500244140625
2019-03-06,7505.919921875,1333.8199462890625,15.739999771118164,,1126.199951171875
2019-03-07,7421.4599609375,1319.0899658203125,16.59000015258789,,1127.0
2019-03-08,7408.14013671875,1318.2099609375,16.049999237060547,,1133.0699462890625
