name,ticker,lag_days,model,split,class_id,class_name,feature,mean_abs_shap
samsung_electronics,005930,3,svm,test,2,up,sox_t_minus_3,0.012026521673800323
samsung_electronics,005930,3,svm,test,2,up,usd_krw_t_minus_3,0.010439270325538538
samsung_electronics,005930,3,svm,test,2,up,vix_t_minus_3,0.008337563875294636
samsung_electronics,005930,3,svm,test,2,up,nasdaq_t_minus_3,0.005799101190778376
samsung_electronics,005930,3,decision_tree,test,0,down,sox_t_minus_3,0.4122318120401604
samsung_electronics,005930,3,decision_tree,test,0,down,usd_krw_t_minus_3,0.2141581098113355
samsung_electronics,005930,3,decision_tree,test,0,down,nasdaq_t_minus_3,0.13155212652580606
samsung_electronics,005930,3,decision_tree,test,0,down,us_rate_t_minus_3,0.07867765436508165
samsung_electronics,005930,3,decision_tree,test,0,down,vix_t_minus_3,0.010770289083527517
samsung_electronics,005930,3,decision_tree,test,1,neutral,nasdaq_t_minus_3,0.09913173423329906
samsung_electronics,005930,3,decision_tree,test,1,neutral,usd_krw_t_minus_3,0.09710584117942993
samsung_electronics,005930,3,decision_tree,test,1,neutral,us_rate_t_minus_3,0.06818337487662415
samsung_electronics,005930,3,decision_tree,test,1,neutral,vix_t_minus_3,0.013767425597490338
samsung_electronics,005930,3,decision_tree,test,1,neutral,sox_t_minus_3,0.00427710641810552
samsung_electronics,005930,3,decision_tree,test,2,up,sox_t_minus_3,0.41422348090039024
samsung_electronics,005930,3,decision_tree,test,2,up,nasdaq_t_minus_3,0.23068386075910524
samsung_electronics,005930,3,decision_tree,test,2,up,usd_krw_t_minus_3,0.11705226863190585
samsung_electronics,005930,3,decision_tree,test,2,up,vix_t_minus_3,0.02352323357889312
samsung_electronics,005930,3,decision_tree,test,2,up,us_rate_t_minus_3,0.010494279488457386
samsung_electronics,005930,3,random_forest,test,0,down,sox_t_minus_3,0.1197305400750831
samsung_electronics,005930,3,random_forest,test,0,down,nasdaq_t_minus_3,0.08422488377998383
samsung_electronics,005930,3,random_forest,test,0,down,usd_krw_t_minus_3,0.043345213965753616
samsung_electronics,005930,3,random_forest,test,0,down,vix_t_minus_3,0.018557680675477795
samsung_electronics,005930,3,random_forest,test,0,down,us_rate_t_minus_3,0.012294476644833888
samsung_electronics,005930,3,random_forest,test,1,neutral,sox_t_minus_3,0.05286969803055567
samsung_electronics,005930,3,random_forest,test,1,neutral,nasdaq_t_minus_3,0.04709304661271629
samsung_electronics,005930,3,random_forest,test,1,neutral,vix_t_minus_3,0.028955511994087885
samsung_electronics,005930,3,random_forest,test,1,neutral,usd_krw_t_minus_3,0.01500350672716202
samsung_electronics,005930,3,random_forest,test,1,neutral,us_rate_t_minus_3,0.009192218168186524
samsung_electronics,005930,3,random_forest,test,2,up,sox_t_minus_3,0.17260023810563876
samsung_electronics,005930,3,random_forest,test,2,up,nasdaq_t_minus_3,0.03933493707044962
samsung_electronics,005930,3,random_forest,test,2,up,usd_krw_t_minus_3,0.02965009532989109
samsung_electronics,005930,3,random_forest,test,2,up,vix_t_minus_3,0.012483438680766696
samsung_electronics,005930,3,random_forest,test,2,up,us_rate_t_minus_3,0.003363081398045804
samsung_electronics,005930,3,ann,test,0,down,sox_t_minus_3,0.10381386290098164
samsung_electronics,005930,3,ann,test,0,down,us_rate_t_minus_3,0.07721623254404994
samsung_electronics,005930,3,ann,test,0,down,usd_krw_t_minus_3,0.040103857376399994
samsung_electronics,005930,3,ann,test,0,down,nasdaq_t_minus_3,0.007115610535503697
samsung_electronics,005930,3,ann,test,0,down,vix_t_minus_3,0.0031671688471702508
samsung_electronics,005930,3,ann,test,1,neutral,sox_t_minus_3,0.10431423697528408
samsung_electronics,005930,3,ann,test,1,neutral,usd_krw_t_minus_3,0.08160858123282466
samsung_electronics,005930,3,ann,test,1,neutral,us_rate_t_minus_3,0.07323484061234072
samsung_electronics,005930,3,ann,test,1,neutral,nasdaq_t_minus_3,0.008622384068180501
samsung_electronics,005930,3,ann,test,1,neutral,vix_t_minus_3,0.004526865656133501
samsung_electronics,005930,3,ann,test,2,up,usd_krw_t_minus_3,0.0415047238564247
samsung_electronics,005930,3,ann,test,2,up,nasdaq_t_minus_3,0.007027889210258836
samsung_electronics,005930,3,ann,test,2,up,sox_t_minus_3,0.006277949809941699
samsung_electronics,005930,3,ann,test,2,up,vix_t_minus_3,0.006148385588046517
samsung_electronics,005930,3,ann,test,2,up,us_rate_t_minus_3,0.004901479104730539
samsung_electronics,005930,3,logistic_regression,test,0,down,sox_t_minus_3,0.5852541460013272
samsung_electronics,005930,3,logistic_regression,test,0,down,nasdaq_t_minus_3,0.3269078590601398
samsung_electronics,005930,3,logistic_regression,test,0,down,usd_krw_t_minus_3,0.03331402335297957
samsung_electronics,005930,3,logistic_regression,test,0,down,us_rate_t_minus_3,0.014461666690537903
samsung_electronics,005930,3,logistic_regression,test,0,down,vix_t_minus_3,0.0007414474023709091
samsung_electronics,005930,3,logistic_regression,test,1,neutral,nasdaq_t_minus_3,0.10191707144423652
samsung_electronics,005930,3,logistic_regression,test,1,neutral,sox_t_minus_3,0.0873991202528903
samsung_electronics,005930,3,logistic_regression,test,1,neutral,us_rate_t_minus_3,0.02111009007759766
samsung_electronics,005930,3,logistic_regression,test,1,neutral,usd_krw_t_minus_3,0.017531644268020025
samsung_electronics,005930,3,logistic_regression,test,1,neutral,vix_t_minus_3,0.01259308207601631
samsung_electronics,005930,3,logistic_regression,test,2,up,sox_t_minus_3,0.505444569293296
samsung_electronics,005930,3,logistic_regression,test,2,up,nasdaq_t_minus_3,0.22499078761590327
samsung_electronics,005930,3,logistic_regression,test,2,up,us_rate_t_minus_3,0.03557175676813552
samsung_electronics,005930,3,logistic_regression,test,2,up,usd_krw_t_minus_3,0.01578237908495956
samsung_electronics,005930,3,logistic_regression,test,2,up,vix_t_minus_3,0.013322679166283612
samsung_electronics,005930,5,svm,test,0,down,sox_t_minus_5,0.017086541031036025
samsung_electronics,005930,5,svm,test,0,down,us_rate_t_minus_5,0.00963475262680306
samsung_electronics,005930,5,svm,test,0,down,nasdaq_t_minus_5,0.008228807120697828
samsung_electronics,005930,5,svm,test,0,down,vix_t_minus_5,0.004873440539586381
samsung_electronics,005930,5,svm,test,0,down,usd_krw_t_minus_5,0.004859630337530427
samsung_electronics,005930,5,svm,test,1,neutral,us_rate_t_minus_5,0.017878706381963514
samsung_electronics,005930,5,svm,test,1,neutral,nasdaq_t_minus_5,0.012772983236605029
samsung_electronics,005930,5,svm,test,1,neutral,sox_t_minus_5,0.006126871874736186
samsung_electronics,005930,5,svm,test,1,neutral,usd_krw_t_minus_5,0.0047800583457596035
samsung_electronics,005930,5,svm,test,1,neutral,vix_t_minus_5,0.0016089793966623258
samsung_electronics,005930,5,svm,test,2,up,us_rate_t_minus_5,0.020317656614767678
samsung_electronics,005930,5,svm,test,2,up,sox_t_minus_5,0.014149815590611656
samsung_electronics,005930,5,svm,test,2,up,usd_krw_t_minus_5,0.009338408862498145
samsung_electronics,005930,5,svm,test,2,up,nasdaq_t_minus_5,0.00849174198021267
samsung_electronics,005930,5,svm,test,2,up,vix_t_minus_5,0.006436269525121307
samsung_electronics,005930,5,decision_tree,test,0,down,sox_t_minus_5,0.11326096120307713
samsung_electronics,005930,5,decision_tree,test,0,down,vix_t_minus_5,0.07537714544010139
samsung_electronics,005930,5,decision_tree,test,0,down,nasdaq_t_minus_5,0.035305576364669286
samsung_electronics,005930,5,decision_tree,test,0,down,usd_krw_t_minus_5,0.03011707498204528
samsung_electronics,005930,5,decision_tree,test,0,down,us_rate_t_minus_5,8.413408858487514e-18
samsung_electronics,005930,5,decision_tree,test,1,neutral,sox_t_minus_5,0.2958485033067591
samsung_electronics,005930,5,decision_tree,test,1,neutral,vix_t_minus_5,0.15536764647877815
samsung_electronics,005930,5,decision_tree,test,1,neutral,usd_krw_t_minus_5,0.07735613781010359
samsung_electronics,005930,5,decision_tree,test,1,neutral,nasdaq_t_minus_5,0.06818280421082322
samsung_electronics,005930,5,decision_tree,test,1,neutral,us_rate_t_minus_5,1.0234868508263162e-17
samsung_electronics,005930,5,decision_tree,test,2,up,sox_t_minus_5,0.18258754210368183
samsung_electronics,005930,5,decision_tree,test,2,up,nasdaq_t_minus_5,0.09354613195641173
samsung_electronics,005930,5,decision_tree,test,2,up,vix_t_minus_5,0.0799905010386765
samsung_electronics,005930,5,decision_tree,test,2,up,usd_krw_t_minus_5,0.07021224244815327
samsung_electronics,005930,5,decision_tree,test,2,up,us_rate_t_minus_5,4.5102810375396986e-18
samsung_electronics,005930,5,random_forest,test,0,down,sox_t_minus_5,0.10638590957679031
samsung_electronics,005930,5,random_forest,test,0,down,nasdaq_t_minus_5,0.07412157919061188
samsung_electronics,005930,5,random_forest,test,0,down,usd_krw_t_minus_5,0.038438885391695696
samsung_electronics,005930,5,random_forest,test,0,down,vix_t_minus_5,0.024053103163457903
samsung_electronics,005930,5,random_forest,test,0,down,us_rate_t_minus_5,0.009881726718569036
samsung_electronics,005930,5,random_forest,test,1,neutral,nasdaq_t_minus_5,0.04311143041769474
samsung_electronics,005930,5,random_forest,test,1,neutral,vix_t_minus_5,0.04181002711078999
samsung_electronics,005930,5,random_forest,test,1,neutral,sox_t_minus_5,0.031977727905823136
samsung_electronics,005930,5,random_forest,test,1,neutral,us_rate_t_minus_5,0.00771238718557362
samsung_electronics,005930,5,random_forest,test,1,neutral,usd_krw_t_minus_5,0.005666933421406799
samsung_electronics,005930,5,random_forest,test,2,up,sox_t_minus_5,0.1383636374826135
samsung_electronics,005930,5,random_forest,test,2,up,nasdaq_t_minus_5,0.03608727559232545
samsung_electronics,005930,5,random_forest,test,2,up,usd_krw_t_minus_5,0.03423958465516141
samsung_electronics,005930,5,random_forest,test,2,up,vix_t_minus_5,0.020533845160890858
samsung_electronics,005930,5,random_forest,test,2,up,us_rate_t_minus_5,0.0035615100374612233
samsung_electronics,005930,5,ann,test,0,down,sox_t_minus_5,0.0886265347395569
samsung_electronics,005930,5,ann,test,0,down,us_rate_t_minus_5,0.07840051091339427
samsung_electronics,005930,5,ann,test,0,down,usd_krw_t_minus_5,0.03847271109644499
samsung_electronics,005930,5,ann,test,0,down,nasdaq_t_minus_5,0.011630080899469404
samsung_electronics,005930,5,ann,test,0,down,vix_t_minus_5,0.0016847470982509168
samsung_electronics,005930,5,ann,test,1,neutral,sox_t_minus_5,0.10285692403422428
samsung_electronics,005930,5,ann,test,1,neutral,usd_krw_t_minus_5,0.07394271406264544
samsung_electronics,005930,5,ann,test,1,neutral,us_rate_t_minus_5,0.07211473141770745
samsung_electronics,005930,5,ann,test,1,neutral,nasdaq_t_minus_5,0.008373863444371661
samsung_electronics,005930,5,ann,test,1,neutral,vix_t_minus_5,0.005873276164938721
samsung_electronics,005930,5,ann,test,2,up,usd_krw_t_minus_5,0.035470002966200426
samsung_electronics,005930,5,ann,test,2,up,sox_t_minus_5,0.014417190330147201
samsung_electronics,005930,5,ann,test,2,up,nasdaq_t_minus_5,0.011357148794222048
samsung_electronics,005930,5,ann,test,2,up,us_rate_t_minus_5,0.0064627809896804595
samsung_electronics,005930,5,ann,test,2,up,vix_t_minus_5,0.006016662580160469
samsung_electronics,005930,5,logistic_regression,test,0,down,sox_t_minus_5,0.5721358207060355
samsung_electronics,005930,5,logistic_regression,test,0,down,nasdaq_t_minus_5,0.33528027952857814
samsung_electronics,005930,5,logistic_regression,test,0,down,usd_krw_t_minus_5,0.021987752552785084
samsung_electronics,005930,5,logistic_regression,test,0,down,us_rate_t_minus_5,0.011722593755598882
samsung_electronics,005930,5,logistic_regression,test,0,down,vix_t_minus_5,0.004866737663502034
samsung_electronics,005930,5,logistic_regression,test,1,neutral,nasdaq_t_minus_5,0.11085717733901926
samsung_electronics,005930,5,logistic_regression,test,1,neutral,sox_t_minus_5,0.07487300476101025
samsung_electronics,005930,5,logistic_regression,test,1,neutral,us_rate_t_minus_5,0.056725764367865764
samsung_electronics,005930,5,logistic_regression,test,1,neutral,vix_t_minus_5,0.0050918624801614895
samsung_electronics,005930,5,logistic_regression,test,1,neutral,usd_krw_t_minus_5,0.0011120118454784934
samsung_electronics,005930,5,logistic_regression,test,2,up,sox_t_minus_5,0.5081066623021382
samsung_electronics,005930,5,logistic_regression,test,2,up,nasdaq_t_minus_5,0.2244231021895589
samsung_electronics,005930,5,logistic_regression,test,2,up,us_rate_t_minus_5,0.04500317061226682
samsung_electronics,005930,5,logistic_regression,test,2,up,usd_krw_t_minus_5,0.023099764398263587
samsung_electronics,005930,5,logistic_regression,test,2,up,vix_t_minus_5,0.009958600143663546
sk_hynix,000660,1,svm,test,0,down,us_rate_t_minus_1,0.02138384998337295
sk_hynix,000660,1,svm,test,0,down,sox_t_minus_1,0.009954945770347664
sk_hynix,000660,1,svm,test,0,down,usd_krw_t_minus_1,0.00598735900575811
sk_hynix,000660,1,svm,test,0,down,nasdaq_t_minus_1,0.004434634419494427
sk_hynix,000660,1,svm,test,0,down,vix_t_minus_1,0.0010957761157793981
sk_hynix,000660,1,svm,test,1,neutral,us_rate_t_minus_1,0.032637582335668616
sk_hynix,000660,1,svm,test,1,neutral,usd_krw_t_minus_1,0.017481600840764278
sk_hynix,000660,1,svm,test,1,neutral,sox_t_minus_1,0.009088857793724942
sk_hynix,000660,1,svm,test,1,neutral,nasdaq_t_minus_1,0.002014196851849775
sk_hynix,000660,1,svm,test,1,neutral,vix_t_minus_1,0.000868347314592111
sk_hynix,000660,1,svm,test,2,up,usd_krw_t_minus_1,0.011494241835006183
sk_hynix,000660,1,svm,test,2,up,us_rate_t_minus_1,0.011253732352295693
sk_hynix,000660,1,svm,test,2,up,nasdaq_t_minus_1,0.006229607360192291
sk_hynix,000660,1,svm,test,2,up,sox_t_minus_1,0.00372264643135965
sk_hynix,000660,1,svm,test,2,up,vix_t_minus_1,0.001727375456907617
sk_hynix,000660,1,decision_tree,test,0,down,us_rate_t_minus_1,0.2739113797564893
sk_hynix,000660,1,decision_tree,test,0,down,usd_krw_t_minus_1,0.07858898194886421
sk_hynix,000660,1,decision_tree,test,0,down,sox_t_minus_1,0.03120451698718425
sk_hynix,000660,1,decision_tree,test,0,down,vix_t_minus_1,0.010585504405050435
sk_hynix,000660,1,decision_tree,test,0,down,nasdaq_t_minus_1,1.3183898417423733e-17
sk_hynix,000660,1,decision_tree,test,1,neutral,us_rate_t_minus_1,0.04479243191315027
sk_hynix,000660,1,decision_tree,test,1,neutral,usd_krw_t_minus_1,0.04160457268138912
sk_hynix,000660,1,decision_tree,test,1,neutral,sox_t_minus_1,0.00837728444904426
sk_hynix,000660,1,decision_tree,test,1,neutral,vix_t_minus_1,0.0027832555456943015
sk_hynix,000660,1,decision_tree,test,1,neutral,nasdaq_t_minus_1,1.457167719820518e-17
sk_hynix,000660,1,decision_tree,test,2,up,us_rate_t_minus_1,0.22911894784333886
sk_hynix,000660,1,decision_tree,test,2,up,usd_krw_t_minus_1,0.1074707950526795
sk_hynix,000660,1,decision_tree,test,2,up,sox_t_minus_1,0.022827232538139883
sk_hynix,000660,1,decision_tree,test,2,up,vix_t_minus_1,0.013077600206510465
sk_hynix,000660,1,decision_tree,test,2,up,nasdaq_t_minus_1,9.8879238130678e-18
sk_hynix,000660,1,random_forest,test,0,down,us_rate_t_minus_1,0.13118620941391348
sk_hynix,000660,1,random_forest,test,0,down,sox_t_minus_1,0.06452506774354297
sk_hynix,000660,1,random_forest,test,0,down,usd_krw_t_minus_1,0.04997596812663253
sk_hynix,000660,1,random_forest,test,0,down,nasdaq_t_minus_1,0.027644320345950095
sk_hynix,000660,1,random_forest,test,0,down,vix_t_minus_1,0.009617074538361286
sk_hynix,000660,1,random_forest,test,1,neutral,us_rate_t_minus_1,0.07752272370532122
sk_hynix,000660,1,random_forest,test,1,neutral,usd_krw_t_minus_1,0.032656423122067124
sk_hynix,000660,1,random_forest,test,1,neutral,nasdaq_t_minus_1,0.031530975317112506
sk_hynix,000660,1,random_forest,test,1,neutral,sox_t_minus_1,0.010347671396810375
sk_hynix,000660,1,random_forest,test,1,neutral,vix_t_minus_1,0.008770384674983216
sk_hynix,000660,1,random_forest,test,2,up,sox_t_minus_1,0.05417739634673232
sk_hynix,000660,1,random_forest,test,2,up,us_rate_t_minus_1,0.05366348570859203
sk_hynix,000660,1,random_forest,test,2,up,usd_krw_t_minus_1,0.028414836225536096
sk_hynix,000660,1,random_forest,test,2,up,nasdaq_t_minus_1,0.009166582769248786
sk_hynix,000660,1,random_forest,test,2,up,vix_t_minus_1,0.006658122265304904
sk_hynix,000660,1,ann,test,0,down,sox_t_minus_1,0.1471448906909774
sk_hynix,000660,1,ann,test,0,down,us_rate_t_minus_1,0.06506088276501885
sk_hynix,000660,1,ann,test,0,down,usd_krw_t_minus_1,0.04392244055477183
sk_hynix,000660,1,ann,test,0,down,nasdaq_t_minus_1,0.004647862769408193
sk_hynix,000660,1,ann,test,0,down,vix_t_minus_1,0.003644829767262397
sk_hynix,000660,1,ann,test,1,neutral,usd_krw_t_minus_1,0.12328153679909234
sk_hynix,000660,1,ann,test,1,neutral,sox_t_minus_1,0.0909487000913407
sk_hynix,000660,1,ann,test,1,neutral,us_rate_t_minus_1,0.03669123808784914
sk_hynix,000660,1,ann,test,1,neutral,nasdaq_t_minus_1,0.01940101289399254
sk_hynix,000660,1,ann,test,1,neutral,vix_t_minus_1,0.013528100611645971
sk_hynix,000660,1,ann,test,2,up,usd_krw_t_minus_1,0.07935909624432048
sk_hynix,000660,1,ann,test,2,up,sox_t_minus_1,0.05619619059963667
sk_hynix,000660,1,ann,test,2,up,us_rate_t_minus_1,0.029132309686415874
sk_hynix,000660,1,ann,test,2,up,nasdaq_t_minus_1,0.020352424879452616
sk_hynix,000660,1,ann,test,2,up,vix_t_minus_1,0.016936021379223853
sk_hynix,000660,1,logistic_regression,test,0,down,sox_t_minus_1,0.6124830744804242
sk_hynix,000660,1,logistic_regression,test,0,down,nasdaq_t_minus_1,0.25279862446918294
sk_hynix,000660,1,logistic_regression,test,0,down,us_rate_t_minus_1,0.1247558769321844
sk_hynix,000660,1,logistic_regression,test,0,down,vix_t_minus_1,0.005627475674332503
sk_hynix,000660,1,logistic_regression,test,0,down,usd_krw_t_minus_1,0.0021245773132533095
sk_hynix,000660,1,logistic_regression,test,1,neutral,us_rate_t_minus_1,0.19005710524406874
sk_hynix,000660,1,logistic_regression,test,1,neutral,sox_t_minus_1,0.1066149220258786
sk_hynix,000660,1,logistic_regression,test,1,neutral,nasdaq_t_minus_1,0.06918456677015354
sk_hynix,000660,1,logistic_regression,test,1,neutral,usd_krw_t_minus_1,0.050450951537118795
sk_hynix,000660,1,logistic_regression,test,1,neutral,vix_t_minus_1,0.011532368713994707
sk_hynix,000660,1,logistic_regression,test,2,up,sox_t_minus_1,0.5058681524545455
sk_hynix,000660,1,logistic_regression,test,2,up,nasdaq_t_minus_1,0.3219831912393365
sk_hynix,000660,1,logistic_regression,test,2,up,us_rate_t_minus_1,0.06530122831188431
sk_hynix,000660,1,logistic_regression,test,2,up,usd_krw_t_minus_1,0.05052365391620095
sk_hynix,000660,1,logistic_regression,test,2,up,vix_t_minus_1,0.017102091061528074
sk_hynix,000660,3,svm,test,0,down,us_rate_t_minus_3,0.024247057027432666
sk_hynix,000660,3,svm,test,0,down,sox_t_minus_3,0.016983795774342773
sk_hynix,000660,3,svm,test,0,down,usd_krw_t_minus_3,0.010896727809994362
sk_hynix,000660,3,svm,test,0,down,vix_t_minus_3,0.0035563977734847175
sk_hynix,000660,3,svm,test,0,down,nasdaq_t_minus_3,0.0034568157770080697
sk_hynix,000660,3,svm,test,1,neutral,us_rate_t_minus_3,0.036177564319350194
sk_hynix,000660,3,svm,test,1,neutral,usd_krw_t_minus_3,0.018203705233906374
sk_hynix,000660,3,svm,test,1,neutral,sox_t_minus_3,0.014563235764759538
sk_hynix,000660,3,svm,test,1,neutral,nasdaq_t_minus_3,0.004026510801329601
sk_hynix,000660,3,svm,test,1,neutral,vix_t_minus_3,0.0013714007344523878
sk_hynix,000660,3,svm,test,2,up,us_rate_t_minus_3,0.011930507291917542
sk_hynix,000660,3,svm,test,2,up,nasdaq_t_minus_3,0.007334949580737637
sk_hynix,000660,3,svm,test,2,up,usd_krw_t_minus_3,0.007306977423912037
sk_hynix,000660,3,svm,test,2,up,sox_t_minus_3,0.003852989414864156
sk_hynix,000660,3,svm,test,2,up,vix_t_minus_3,0.0031705161952823987
sk_hynix,000660,3,decision_tree,test,0,down,us_rate_t_minus_3,0.07857712204756637
sk_hynix,000660,3,decision_tree,test,0,down,sox_t_minus_3,0.04971942028592419
sk_hynix,000660,3,decision_tree,test,0,down,usd_krw_t_minus_3,0.04141826872900645
sk_hynix,000660,3,decision_tree,test,0,down,nasdaq_t_minus_3,0.0029346735087883583
sk_hynix,000660,3,decision_tree,test,0,down,vix_t_minus_3,0.0015121597793106513
sk_hynix,000660,3,decision_tree,test,1,neutral,sox_t_minus_3,0.1231182520062782
sk_hynix,000660,3,decision_tree,test,1,neutral,us_rate_t_minus_3,0.09257433557049695
sk_hynix,000660,3,decision_tree,test,1,neutral,nasdaq_t_minus_3,0.013640485483954972
sk_hynix,000660,3,decision_tree,test,1,neutral,usd_krw_t_minus_3,0.007122121731992852
sk_hynix,000660,3,decision_tree,test,1,neutral,vix_t_minus_3,0.0037713390742918395
sk_hynix,000660,3,decision_tree,test,2,up,sox_t_minus_3,0.17283767229220234
sk_hynix,000660,3,decision_tree,test,2,up,usd_krw_t_minus_3,0.03429614699701369
sk_hynix,000660,3,decision_tree,test,2,up,us_rate_t_minus_3,0.01492207558799943
sk_hynix,000660,3,decision_tree,test,2,up,nasdaq_t_minus_3,0.011307186697916569
sk_hynix,000660,3,decision_tree,test,2,up,vix_t_minus_3,0.005283498853602484
sk_hynix,000660,3,random_forest,test,0,down,us_rate_t_minus_3,0.14846070184618215
sk_hynix,000660,3,random_forest,test,0,down,sox_t_minus_3,0.07160061536123814
sk_hynix,000660,3,random_forest,test,0,down,usd_krw_t_minus_3,0.06576652000380324
sk_hynix,000660,3,random_forest,test,0,down,nasdaq_t_minus_3,0.023602427276617582
sk_hynix,000660,3,random_forest,test,0,down,vix_t_minus_3,0.007593452462892794
sk_hynix,000660,3,random_forest,test,1,neutral,us_rate_t_minus_3,0.07548639008749886
sk_hynix,000660,3,random_forest,test,1,neutral,usd_krw_t_minus_3,0.029415157825005544
sk_hynix,000660,3,random_forest,test,1,neutral,sox_t_minus_3,0.02933712331798214
sk_hynix,000660,3,random_forest,test,1,neutral,nasdaq_t_minus_3,0.009166354060145177
sk_hynix,000660,3,random_forest,test,1,neutral,vix_t_minus_3,0.005971023343860816
sk_hynix,000660,3,random_forest,test,2,up,us_rate_t_minus_3,0.07297431175868349
sk_hynix,000660,3,random_forest,test,2,up,usd_krw_t_minus_3,0.044967602183524025
sk_hynix,000660,3,random_forest,test,2,up,sox_t_minus_3,0.0422634920432561
sk_hynix,000660,3,random_forest,test,2,up,nasdaq_t_minus_3,0.023336519559028088
sk_hynix,000660,3,random_forest,test,2,up,vix_t_minus_3,0.0055753626902227465
sk_hynix,000660,3,ann,test,0,down,sox_t_minus_3,0.15557524928519648
sk_hynix,000660,3,ann,test,0,down,us_rate_t_minus_3,0.059733252979873454
sk_hynix,000660,3,ann,test,0,down,usd_krw_t_minus_3,0.047087182918527
sk_hynix,000660,3,ann,test,0,down,vix_t_minus_3,0.0034613908496273936
sk_hynix,000660,3,ann,test,0,down,nasdaq_t_minus_3,0.0026508082421106147
sk_hynix,000660,3,ann,test,1,neutral,usd_krw_t_minus_3,0.13483910919520886
sk_hynix,000660,3,ann,test,1,neutral,sox_t_minus_3,0.09935414223375463
sk_hynix,000660,3,ann,test,1,neutral,us_rate_t_minus_3,0.031584256220876114
sk_hynix,000660,3,ann,test,1,neutral,nasdaq_t_minus_3,0.01971837055099399
sk_hynix,000660,3,ann,test,1,neutral,vix_t_minus_3,0.014641282026693911
sk_hynix,000660,3,ann,test,2,up,usd_krw_t_minus_3,0.08775192627668194
sk_hynix,000660,3,ann,test,2,up,sox_t_minus_3,0.05622110705144182
sk_hynix,000660,3,ann,test,2,up,us_rate_t_minus_3,0.029641281743038178
sk_hynix,000660,3,ann,test,2,up,nasdaq_t_minus_3,0.01858574268095031
sk_hynix,000660,3,ann,test,2,up,vix_t_minus_3,0.01803995206768413
sk_hynix,000660,3,logistic_regression,test,0,down,sox_t_minus_3,0.6179687361234218
sk_hynix,000660,3,logistic_regression,test,0,down,nasdaq_t_minus_3,0.26016710867881854
sk_hynix,000660,3,logistic_regression,test,0,down,us_rate_t_minus_3,0.10023224959095653
sk_hynix,000660,3,logistic_regression,test,0,down,usd_krw_t_minus_3,0.014016385685528326
sk_hynix,000660,3,logistic_regression,test,0,down,vix_t_minus_3,0.006704105838043028
sk_hynix,000660,3,logistic_regression,test,1,neutral,us_rate_t_minus_3,0.18949262651732499
sk_hynix,000660,3,logistic_regression,test,1,neutral,sox_t_minus_3,0.11736895098543909
sk_hynix,000660,3,logistic_regression,test,1,neutral,nasdaq_t_minus_3,0.06293720497054753
sk_hynix,000660,3,logistic_regression,test,1,neutral,usd_krw_t_minus_3,0.05316913501406695
sk_hynix,000660,3,logistic_regression,test,1,neutral,vix_t_minus_3,0.011022215093603165
sk_hynix,000660,3,logistic_regression,test,2,up,sox_t_minus_3,0.500599785137983
sk_hynix,000660,3,logistic_regression,test,2,up,nasdaq_t_minus_3,0.323104313649366
sk_hynix,000660,3,logistic_regression,test,2,up,us_rate_t_minus_3,0.08926037692636843
sk_hynix,000660,3,logistic_regression,test,2,up,usd_krw_t_minus_3,0.06718552069959528
sk_hynix,000660,3,logistic_regression,test,2,up,vix_t_minus_3,0.0177263209316462
sk_hynix,000660,5,svm,test,0,down,us_rate_t_minus_5,0.018828837518980727
sk_hynix,000660,5,svm,test,0,down,sox_t_minus_5,0.012146710918226628
sk_hynix,000660,5,svm,test,0,down,usd_krw_t_minus_5,0.0103784289978087
sk_hynix,000660,5,svm,test,0,down,nasdaq_t_minus_5,0.005058089075786665
sk_hynix,000660,5,svm,test,0,down,vix_t_minus_5,0.0017185025282214065
sk_hynix,000660,5,svm,test,1,neutral,us_rate_t_minus_5,0.030419833018478233
sk_hynix,000660,5,svm,test,1,neutral,usd_krw_t_minus_5,0.01646223131867954
sk_hynix,000660,5,svm,test,1,neutral,sox_t_minus_5,0.008321814868990671
sk_hynix,000660,5,svm,test,1,neutral,nasdaq_t_minus_5,0.0026852373846539645
sk_hynix,000660,5,svm,test,1,neutral,vix_t_minus_5,0.00107913303584861
sk_hynix,000660,5,svm,test,2,up,us_rate_t_minus_5,0.011590995499497556
sk_hynix,000660,5,svm,test,2,up,nasdaq_t_minus_5,0.007510167178871233
sk_hynix,000660,5,svm,test,2,up,usd_krw_t_minus_5,0.00608380232087088
sk_hynix,000660,5,svm,test,2,up,sox_t_minus_5,0.004570457878799695
sk_hynix,000660,5,svm,test,2,up,vix_t_minus_5,0.0025896335639033602
sk_hynix,000660,5,decision_tree,test,0,down,us_rate_t_minus_5,0.3324850518253712
sk_hynix,000660,5,decision_tree,test,0,down,sox_t_minus_5,0.11298093887745542
sk_hynix,000660,5,decision_tree,test,0,down,usd_krw_t_minus_5,0.020958723532882882
sk_hynix,000660,5,decision_tree,test,0,down,vix_t_minus_5,0.011203778196510354
sk_hynix,000660,5,decision_tree,test,0,down,nasdaq_t_minus_5,2.393918396847994e-17
sk_hynix,000660,5,decision_tree,test,1,neutral,us_rate_t_minus_5,0.12166337701322813
sk_hynix,000660,5,decision_tree,test,1,neutral,sox_t_minus_5,0.09529453394207485
sk_hynix,000660,5,decision_tree,test,1,neutral,usd_krw_t_minus_5,0.025239281218470085
