date,nasdaq,sox,vix,us_rate,usd_krw
2024-03-14,16128.5302734375,4783.64990234375,14.399999618530273,,1313.6500244140625
2024-03-15,15973.169921875,4757.7099609375,14.40999984741211,,1321.9200439453125
2024-03-18,16103.4501953125,4757.60009765625,14.329999923706055,,1329.3399658203125
2024-03-19,16166.7900390625,4712.81005859375,13.819999694824219,,1336.0899658203125
2024-03-20,16369.41015625,4788.18017578125,13.039999961853027,,1337.02001953125
2024-03-21,16401.83984375,4897.8798828125,12.920000076293945,,1330.1099853515625
2024-03-22,16428.8203125,4908.259765625,13.0600004196167,,1334.6800537109375
2024-03-25,16384.470703125,4891.490234375,13.1899995803833,,1343.5999755859375
2024-03-26,16315.7001953125,4851.8798828125,13.239999771118164,,1339.1300048828125
2024-03-27,16399.51953125,4899.9501953125,12.779999732971191,,1343.06005859375
2024-03-28,16379.4599609375,4905.2099609375,13.010000228881836,,1349.800048828125
2024-03-29,,,,,1349.800048828125
2024-03-31,,,,,1345.31005859375
2024-04-01,16396.830078125,4962.10009765625,13.649999618530273,5.33,1355.530029296875
2024-04-02,16240.4501953125,4886.93994140625,14.609999656677246,,1350.72998046875
2024-04-03,16277.4599609375,4903.5,14.329999923706055,,1344.8399658203125
2024-04-04,16049.080078125,4756.06982421875,16.350000381469727,,1351.3599853515625
2024-04-05,16248.51953125,4819.1298828125,16.030000686645508,,
2024-04-07,,,,,1350.27001953125
2024-04-08,16253.9599609375,4825.39013671875,15.1899995803833,,1354.219970703125
2024-04-09,16306.6396484375,4870.81005859375,14.979999542236328,,1348.5400390625
2024-04-10,16170.3603515625,4790.35009765625,15.800000190734863,,1363.760009765625
2024-04-11,16442.19921875,4906.3701171875,14.90999984741211,,1367.8399658203125
2024-04-12,16175.08984375,4745.0498046875,17.309999465942383,,
2024-04-14,,,,,1379.6099853515625
2024-04-15,15885.01953125,4679.10009765625,19.229999542236328,,1387.6700439453125
2024-04-16,15865.25,4720.52978515625,18.399999618530273,,1387.3399658203125
2024-04-17,15683.3701171875,4567.31005859375,18.209999084472656,,1379.5400390625
2024-04-18,15601.5,4491.7099609375,18.0,,1379.4000244140625
2024-04-19,15282.009765625,4306.8701171875,18.709999084472656,,
2024-04-21,,,,,1373.9300537109375
2024-04-22,15451.3095703125,4381.919921875,16.940000534057617,,1378.8399658203125
2024-04-23,15696.6396484375,4478.7998046875,15.6899995803833,,1370.47998046875
2024-04-24,15712.75,4526.2001953125,15.970000267028809,,1376.969970703125
2024-04-25,15611.759765625,4615.0400390625,15.369999885559082,,1371.699951171875
2024-04-26,15927.900390625,4735.2900390625,15.029999732971191,,
2024-04-28,,,,,1377.0899658203125
2024-04-29,15983.080078125,4765.7900390625,14.670000076293945,,1374.6400146484375
2024-04-30,15657.8203125,4673.2998046875,15.649999618530273,,1385.4599609375
2024-05-01,15605.48046875,4507.68017578125,15.390000343322754,5.33,1375.0
2024-05-02,15840.9599609375,4605.35009765625,14.680000305175781,,1364.6400146484375
2024-05-03,16156.330078125,4716.18994140625,13.489999771118164,,
2024-05-05,,,,,1355.050048828125
2024-05-06,16349.25,4820.4501953125,13.489999771118164,,1352.1700439453125
2024-05-07,16332.5595703125,4784.8798828125,13.229999542236328,,1357.72998046875
2024-05-08,16302.759765625,4790.3798828125,13.0,,1361.93994140625
2024-05-09,16346.259765625,4759.77001953125,12.6899995803833,,1365.4000244140625
2024-05-10,16340.8701171875,4808.02978515625,12.550000190734863,,
2024-05-12,,,,,1370.1099853515625
2024-05-13,16388.240234375,4823.08984375,13.600000381469727,,1363.7900390625
2024-05-14,16511.1796875,4903.93017578125,13.420000076293945,,1362.550048828125
2024-05-15,16742.390625,5045.080078125,12.449999809265137,,1353.5999755859375
2024-05-16,16698.3203125,5017.5400390625,12.420000076293945,,1346.0400390625
2024-05-17,16685.970703125,4983.02001953125,11.989999771118164,,
2024-05-19,,,,,1353.3900146484375
2024-05-20,16794.869140625,5090.35009765625,12.149999618530273,,1360.1600341796875
2024-05-21,16832.619140625,5074.39990234375,11.859999656677246,,1363.4200439453125
2024-05-22,16801.5390625,5126.81005859375,12.289999961853027,,1365.81005859375
2024-05-23,16736.029296875,5125.97998046875,12.770000457763672,,1367.6199951171875
2024-05-24,16920.7890625,5220.919921875,11.930000305175781,,
2024-05-26,,,,,1365.7099609375
2024-05-27,,,,,1360.9300537109375
2024-05-28,17019.880859375,5317.8701171875,12.920000076293945,,1362.760009765625
2024-05-29,16920.580078125,5219.31982421875,14.279999732971191,,1370.550048828125
2024-05-30,16737.080078125,5173.259765625,14.470000267028809,,1375.6199951171875
2024-05-31,16735.01953125,5123.35986328125,12.920000076293945,,
2024-06-01,,,,5.33,
2024-06-02,,,,,1382.0999755859375
2024-06-03,16828.669921875,5152.509765625,13.109999656677246,,1370.7900390625
2024-06-04,16857.05078125,5116.27001953125,13.15999984741211,,1373.719970703125
2024-06-05,17187.900390625,5347.43994140625,12.630000114440918,,1368.739990234375
2024-06-06,17173.119140625,5301.68017578125,12.579999923706055,,1365.25
2024-06-07,17133.130859375,5287.240234375,12.220000267028809,,
2024-06-09,,,,,1379.050048828125
2024-06-10,17192.529296875,5362.39990234375,12.739999771118164,,1373.9599609375
2024-06-11,17343.55078125,5365.3798828125,12.850000381469727,,1377.3599853515625
2024-06-12,17608.439453125,5520.8701171875,12.039999961853027,,1370.4100341796875
2024-06-13,17667.560546875,5602.419921875,11.9399995803833,,1373.739990234375
2024-06-14,17688.880859375,5598.31005859375,12.65999984741211,,
2024-06-16,,,,,1382.280029296875
2024-06-17,17857.01953125,5688.10009765625,12.75,,1379.06005859375
2024-06-18,17862.23046875,5765.1201171875,12.300000190734863,,1378.6099853515625
2024-06-19,,,,,1381.1500244140625
2024-06-20,17721.58984375,5610.009765625,13.279999732971191,,1391.8199462890625
2024-06-21,17689.359375,5538.5400390625,13.199999809265137,,
2024-06-23,,,,,1388.3900146484375
2024-06-24,17496.8203125,5371.52001953125,13.329999923706055,,1386.1099853515625
2024-06-25,17717.650390625,5467.66015625,12.84000015258789,,1390.8900146484375
2024-06-26,17805.16015625,5452.31982421875,12.550000190734863,,1393.3800048828125
2024-06-27,17858.6796875,5421.08984375,12.239999771118164,,1386.949951171875
2024-06-28,17732.599609375,5472.259765625,12.4399995803833,,
2024-06-30,,,,,1380.2900390625
2024-07-01,17879.30078125,5477.14990234375,12.220000267028809,5.33,1383.4200439453125
2024-07-02,18028.759765625,5544.990234375,12.029999732971191,,1383.4200439453125
2024-07-03,18188.30078125,5651.72021484375,12.09000015258789,,1385.77001953125
2024-07-04,,,,,1380.25
2024-07-05,18352.759765625,5656.31005859375,12.479999542236328,,
2024-07-07,,,,,1376.5699462890625
2024-07-08,18403.740234375,5765.2099609375,12.369999885559082,,1382.75
2024-07-09,18429.2890625,5765.2001953125,12.510000228881836,,1382.4200439453125
2024-07-10,18647.44921875,5904.5400390625,12.850000381469727,,1382.989990234375
2024-07-11,18283.41015625,5699.66015625,12.920000076293945,,1371.27001953125
2024-07-12,18398.44921875,5775.18994140625,12.460000038146973,,
2024-07-14,,,,,1374.1099853515625
2024-07-15,18472.5703125,5777.7099609375,13.119999885559082,,1383.68994140625
2024-07-16,18509.33984375,5804.02978515625,13.1899995803833,,1382.6400146484375
2024-07-17,17996.919921875,5408.7099609375,14.479999542236328,,1378.6500244140625
2024-07-18,17871.220703125,5436.419921875,15.930000305175781,,1385.239990234375
2024-07-19,17726.939453125,5267.16015625,16.520000457763672,,
2024-07-21,,,,,1388.81005859375
2024-07-22,18007.5703125,5477.830078125,14.90999984741211,,1387.0999755859375
2024-07-23,17997.349609375,5397.89990234375,14.720000267028809,,1384.5699462890625
2024-07-24,17342.41015625,5105.64990234375,18.040000915527344,,1382.6500244140625
2024-07-25,17181.720703125,5005.35986328125,18.459999084472656,,1381.4300537109375
2024-07-26,17357.880859375,5103.1298828125,16.389999389648438,,
2024-07-28,,,,,1382.0899658203125
2024-07-29,17370.19921875,5087.6201171875,16.600000381469727,,1381.3599853515625
2024-07-30,17147.419921875,4890.14990234375,17.690000534057617,,1383.5
2024-07-31,17599.400390625,5233.18017578125,16.360000610351562,,1367.9200439453125
2024-08-01,17194.150390625,4859.58984375,18.59000015258789,5.33,1368.969970703125
2024-08-02,16776.16015625,4607.759765625,23.389999389648438,,
2024-08-04,,,,,1357.1700439453125
2024-08-05,16200.080078125,4519.4501953125,38.56999969482422,,1367.4000244140625
2024-08-06,16366.849609375,4567.56982421875,27.709999084472656,,1370.31005859375
2024-08-07,16195.8095703125,4426.27001953125,27.850000381469727,,1375.3299560546875
2024-08-08,16660.01953125,4730.009765625,23.790000915527344,,1373.760009765625
2024-08-09,16745.30078125,4709.4501953125,20.3700008392334,,
2024-08-11,,,,,1363.8399658203125
2024-08-12,16780.609375,4743.81982421875,20.709999084472656,,1369.5400390625
2024-08-13,17187.609375,4942.31005859375,18.1200008392334,,1362.1700439453125
2024-08-14,17192.599609375,4933.35009765625,16.190000534057617,,1355.7099609375
2024-08-15,17594.5,5173.3798828125,15.229999542236328,,1363.510009765625
2024-08-16,17631.720703125,5170.25,14.800000190734863,,
2024-08-18,,,,,1348.97998046875
2024-08-19,17876.76953125,5266.56982421875,14.649999618530273,,1330.8800048828125
2024-08-20,17816.939453125,5196.2998046875,15.880000114440918,,1327.5799560546875
2024-08-21,17918.990234375,5267.93017578125,16.270000457763672,,1333.6600341796875
2024-08-22,17619.349609375,5086.89990234375,17.549999237060547,,1339.5400390625
2024-08-23,17877.7890625,5228.64990234375,15.859999656677246,,
2024-08-25,,,,,1323.8800048828125
2024-08-26,17725.76953125,5097.35009765625,16.149999618530273,,1326.6400146484375
2024-08-27,17754.8203125,5153.6298828125,15.430000305175781,,1326.3599853515625
2024-08-28,17556.029296875,5059.56005859375,17.110000610351562,,1336.68994140625
2024-08-29,17516.4296875,5029.25,15.649999618530273,,1332.8800048828125
2024-08-30,17713.619140625,5158.81982421875,15.0,,
2024-09-01,,,,5.13,1336.5799560546875
2024-09-02,,,,,1337.550048828125
