name,ticker,recipe,params,split,class_label,class_name,feature,mean_abs_shap,mean_shap
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_macd_hist_ratio,0.20511475205421448,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_stochastic_k14,0.12249951809644699,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_stochastic_d3,0.11991271376609802,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_atr14_ratio,0.3960922360420227,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_volume_ratio_20d,0.08274014294147491,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_volume_change_1d,0.0772855132818222,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_close_to_20d_high,0.04926558956503868,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_close_to_20d_low,0.08116085082292557,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_intraday_range_ratio,0.1626863181591034,
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_return_1d,0.1264512985944748,0.021026931703090668
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_ma5_ratio,0.22480341792106628,0.09124943614006042
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_ma10_ratio,0.05832868814468384,-0.021899398416280746
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_ma20_ratio,0.14177216589450836,-0.0884934514760971
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_rsi14,0.09891042113304138,0.038113124668598175
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_bb_percent_b,0.1955975443124771,-0.09697642177343369
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_bb_width,0.11179869621992111,-0.0278660599142313
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_volatility_20d,0.25180190801620483,0.16014815866947174
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_momentum_5d,0.07361198216676712,-0.015118319541215897
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_momentum_10d,0.3597269058227539,0.16641481220722198
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_momentum_20d,0.19687628746032715,-0.15939104557037354
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_macd_ratio,0.11162731051445007,0.05407130718231201
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_macd_signal_ratio,0.12100375443696976,0.044976603239774704
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_macd_hist_ratio,0.1792570948600769,-0.04456261917948723
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_stochastic_k14,0.09492596983909607,0.03209468349814415
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_stochastic_d3,0.1195993646979332,0.06608912348747253
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_atr14_ratio,0.3574252724647522,0.11906071752309799
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_volume_ratio_20d,0.050570059567689896,-0.009851885959506035
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_volume_change_1d,0.06760485470294952,-0.0021165800280869007
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_close_to_20d_high,0.04673488810658455,-0.008366172201931477
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_close_to_20d_low,0.20006895065307617,-0.13870765268802643
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,0,down,tech_intraday_range_ratio,0.13720695674419403,-0.05592922866344452
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_return_1d,0.1264512985944748,-0.021026931703090668
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_ma5_ratio,0.22480341792106628,-0.09124943614006042
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_ma10_ratio,0.05832868814468384,0.021899398416280746
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_ma20_ratio,0.14177216589450836,0.0884934514760971
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_rsi14,0.09891042113304138,-0.038113124668598175
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_bb_percent_b,0.1955975443124771,0.09697642177343369
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_bb_width,0.11179869621992111,0.0278660599142313
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_volatility_20d,0.25180190801620483,-0.16014815866947174
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_momentum_5d,0.07361198216676712,0.015118319541215897
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_momentum_10d,0.3597269058227539,-0.16641481220722198
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_momentum_20d,0.19687628746032715,0.15939104557037354
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_macd_ratio,0.11162731051445007,-0.05407130718231201
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_macd_signal_ratio,0.12100375443696976,-0.044976603239774704
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_macd_hist_ratio,0.1792570948600769,0.04456261917948723
samsung_electronics,005930,technical_only,depth3_regularized,recent_regime,1,up,tech_stochastic_k14,0.09492596983909607,-0.03209468349814415
