name,ticker,experiment,feature_family,split,class_label,class_name,feature,mean_abs_shap,mean_shap
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,us_10y_treasury_fred_t_minus_1,0.09926000982522964,0.09926000982522964
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,us_10y_treasury_fred_t_minus_3,0.0528828501701355,-0.01993028074502945
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,us_10y_treasury_fred_t_minus_5,0.4181404411792755,0.3853977620601654
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,us_2y_treasury_fred_t_minus_1,0.019668666645884514,-0.013630446046590805
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,us_2y_treasury_fred_t_minus_3,0.17070898413658142,-0.17070898413658142
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,us_2y_treasury_fred_t_minus_5,0.012664210051298141,0.012461026199162006
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,us_10y_2y_spread_t_minus_1,0.02591535821557045,-0.02578158862888813
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,us_10y_2y_spread_t_minus_3,0.07529792934656143,0.0714588463306427
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,us_10y_2y_spread_t_minus_5,0.03671250492334366,0.005945301614701748
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,broad_dollar_index_t_minus_1,0.01479747612029314,0.0022479218896478415
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,broad_dollar_index_t_minus_3,0.027776651084423065,0.027737250551581383
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,broad_dollar_index_t_minus_5,0.01407603733241558,0.0024261274375021458
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,smh_t_minus_1,0.02763022482395172,0.02763022482395172
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,smh_t_minus_3,0.013439208269119263,-0.0018907329067587852
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,smh_t_minus_5,0.021789370104670525,0.021425552666187286
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,soxx_t_minus_1,0.005600593984127045,-0.004674580413848162
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,soxx_t_minus_3,0.03614777326583862,0.03614777326583862
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,1,neutral,soxx_t_minus_5,0.10701584070920944,-0.10701584070920944
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,nasdaq_t_minus_1,0.07097909599542618,-0.07097909599542618
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,sox_t_minus_1,0.2006918489933014,-0.2006918489933014
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,vix_t_minus_1,0.02973030135035515,-0.0038294289261102676
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,us_rate_t_minus_1,0.13735300302505493,-0.13735300302505493
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,usd_krw_t_minus_1,0.006533761974424124,0.004624765831977129
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,nasdaq_t_minus_3,0.13861167430877686,-0.13861167430877686
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,sox_t_minus_3,0.690926194190979,-0.690926194190979
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,vix_t_minus_3,0.06204138696193695,0.02332633174955845
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,us_rate_t_minus_3,0.0012786205625161529,-0.0012206551618874073
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,usd_krw_t_minus_3,0.03782317787408829,0.03782317787408829
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,nasdaq_t_minus_5,0.09389830380678177,0.09389830380678177
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,sox_t_minus_5,0.08227912336587906,-0.0776059553027153
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,vix_t_minus_5,0.028805091977119446,0.018282292410731316
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,us_rate_t_minus_5,0.13596481084823608,-0.13596481084823608
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,usd_krw_t_minus_5,0.10171392560005188,0.10171392560005188
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,us_10y_treasury_fred_t_minus_1,0.23457229137420654,-0.23457229137420654
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,us_10y_treasury_fred_t_minus_3,0.10587835311889648,0.10587835311889648
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,us_10y_treasury_fred_t_minus_5,0.12822258472442627,-0.12822258472442627
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,us_2y_treasury_fred_t_minus_1,0.17704841494560242,-0.17704841494560242
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,us_2y_treasury_fred_t_minus_3,0.023889491334557533,-0.023889491334557533
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,us_2y_treasury_fred_t_minus_5,0.05380774661898613,0.05380774661898613
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,us_10y_2y_spread_t_minus_1,0.02079922705888748,-0.01118211355060339
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,us_10y_2y_spread_t_minus_3,0.03129604086279869,0.018888229504227638
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,us_10y_2y_spread_t_minus_5,0.07741670310497284,-0.07698061317205429
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,broad_dollar_index_t_minus_1,0.07486540824174881,0.07264195382595062
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,broad_dollar_index_t_minus_3,0.03458179160952568,-0.02261633612215519
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,broad_dollar_index_t_minus_5,0.04954462870955467,-0.04954462870955467
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,smh_t_minus_1,0.022443290799856186,-0.022443290799856186
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,smh_t_minus_3,0.11536262929439545,-0.11536262929439545
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,smh_t_minus_5,0.012455334886908531,0.012455334886908531
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,soxx_t_minus_1,0.03742716833949089,-0.03742716833949089
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,soxx_t_minus_3,0.006955462042242289,-0.003464925568550825
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,2,up,soxx_t_minus_5,0.1735963225364685,-0.1735963225364685
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,nasdaq_t_minus_1,0.11587376892566681,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,sox_t_minus_1,0.10436834394931793,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,vix_t_minus_1,0.04155541956424713,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,us_rate_t_minus_1,0.08528199046850204,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,usd_krw_t_minus_1,0.020555133000016212,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,nasdaq_t_minus_3,0.06489488482475281,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,sox_t_minus_3,0.28635433316230774,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,vix_t_minus_3,0.04104277119040489,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,us_rate_t_minus_3,0.004783857613801956,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,usd_krw_t_minus_3,0.03412048891186714,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,nasdaq_t_minus_5,0.07361841946840286,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,sox_t_minus_5,0.15465019643306732,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,vix_t_minus_5,0.04238484427332878,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,us_rate_t_minus_5,0.09881960600614548,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,usd_krw_t_minus_5,0.06922140717506409,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,us_10y_treasury_fred_t_minus_1,0.30458864569664,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,us_10y_treasury_fred_t_minus_3,0.17621909081935883,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,us_10y_treasury_fred_t_minus_5,0.22714804112911224,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,us_2y_treasury_fred_t_minus_1,0.0958356037735939,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,us_2y_treasury_fred_t_minus_3,0.10305271297693253,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,us_2y_treasury_fred_t_minus_5,0.12959446012973785,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,us_10y_2y_spread_t_minus_1,0.023236334323883057,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,us_10y_2y_spread_t_minus_3,0.053208354860544205,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,us_10y_2y_spread_t_minus_5,0.0400293730199337,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,broad_dollar_index_t_minus_1,0.04183359071612358,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,broad_dollar_index_t_minus_3,0.048133671283721924,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,broad_dollar_index_t_minus_5,0.0333033949136734,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,smh_t_minus_1,0.041860051453113556,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,smh_t_minus_3,0.09882447123527527,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,smh_t_minus_5,0.01710103638470173,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,soxx_t_minus_1,0.04260331764817238,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,soxx_t_minus_3,0.023985017091035843,
nvidia,NVDA,proposed_daily_extended,core_macro+rates+dollar+semi_etf,recent_regime,overall,overall,soxx_t_minus_5,0.12363278120756149,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,nasdaq_t_minus_1,0.059750594198703766,0.04379044100642204
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,sox_t_minus_1,0.5535896420478821,0.5535896420478821
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,vix_t_minus_1,0.03534623980522156,8.419065125053748e-05
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,us_rate_t_minus_1,0.025148389860987663,0.01901606097817421
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,usd_krw_t_minus_1,0.05010969191789627,0.036288242787122726
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,nasdaq_t_minus_3,0.6189332604408264,-0.6176924705505371
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,sox_t_minus_3,0.2368822544813156,0.2368822544813156
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,vix_t_minus_3,0.03657155856490135,5.0911723519675434e-05
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,us_rate_t_minus_3,0.013810953125357628,0.012007836252450943
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,usd_krw_t_minus_3,0.5135072469711304,0.4477720856666565
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,nasdaq_t_minus_5,0.15565435588359833,-0.1439291387796402
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,sox_t_minus_5,0.26104363799095154,0.26104363799095154
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,vix_t_minus_5,0.12186522036790848,0.09702640771865845
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,us_rate_t_minus_5,0.04986266791820526,0.04361514002084732
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,usd_krw_t_minus_5,0.12429717928171158,0.10591829568147659
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,alpha_foreign_net_buy_value_t_minus_1,0.038974612951278687,-0.0028470181860029697
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,alpha_institution_net_buy_value_t_minus_1,0.09659284353256226,-0.007799186278134584
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,alpha_foreign_net_buy_value_t_minus_3,0.13068127632141113,-0.04205794632434845
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,alpha_institution_net_buy_value_t_minus_3,0.10129822790622711,-0.01643695868551731
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,alpha_foreign_net_buy_value_t_minus_5,0.04944267123937607,-0.012363717891275883
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,0,down,alpha_institution_net_buy_value_t_minus_5,0.06381969153881073,0.009283546358346939
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,nasdaq_t_minus_1,0.14387141168117523,0.14387141168117523
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,sox_t_minus_1,0.034795284271240234,-0.03254186362028122
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,vix_t_minus_1,0.13708598911762238,0.07960528135299683
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,us_rate_t_minus_1,0.02389632724225521,0.01833532564342022
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,usd_krw_t_minus_1,0.07924743741750717,-0.07856076210737228
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,nasdaq_t_minus_3,0.19633598625659943,0.18287219107151031
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,sox_t_minus_3,0.11934132128953934,0.1192363053560257
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,vix_t_minus_3,0.11575824022293091,0.11007658392190933
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,us_rate_t_minus_3,0.07302042096853256,-0.0729922354221344
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,usd_krw_t_minus_3,0.0714775025844574,0.0714775025844574
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,nasdaq_t_minus_5,0.03337951377034187,0.015267687849700451
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,sox_t_minus_5,0.17726439237594604,-0.17726439237594604
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,vix_t_minus_5,0.04030328616499901,-0.004659717902541161
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,us_rate_t_minus_5,0.006180239841341972,0.003916791174560785
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,usd_krw_t_minus_5,0.05267518013715744,0.052155643701553345
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,alpha_foreign_net_buy_value_t_minus_1,0.0903061181306839,0.016135815531015396
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,alpha_institution_net_buy_value_t_minus_1,0.0705237165093422,0.004503797274082899
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,alpha_foreign_net_buy_value_t_minus_3,0.1505965292453766,-0.004083871841430664
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,alpha_institution_net_buy_value_t_minus_3,0.14247095584869385,-0.0481426902115345
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,alpha_foreign_net_buy_value_t_minus_5,0.13758400082588196,-0.0008408075082115829
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,1,neutral,alpha_institution_net_buy_value_t_minus_5,0.04411250725388527,0.006936117075383663
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,nasdaq_t_minus_1,0.03003714233636856,-0.007858864963054657
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,sox_t_minus_1,0.3036743104457855,-0.3036743104457855
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,vix_t_minus_1,0.06225749850273132,-0.057176895439624786
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,us_rate_t_minus_1,0.034475963562726974,-0.03165476769208908
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,usd_krw_t_minus_1,0.2624553442001343,-0.19001173973083496
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,nasdaq_t_minus_3,0.04608631134033203,0.04541559889912605
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,sox_t_minus_3,0.2271343320608139,-0.2271343320608139
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,vix_t_minus_3,0.0749741718173027,-0.03777817264199257
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,us_rate_t_minus_3,0.020691465586423874,0.017477303743362427
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,usd_krw_t_minus_3,0.2441929131746292,-0.2441929131746292
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,nasdaq_t_minus_5,0.3586948812007904,0.35701999068260193
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,sox_t_minus_5,0.3581250011920929,-0.3581250011920929
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,vix_t_minus_5,0.13571585714817047,-0.02494283765554428
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,us_rate_t_minus_5,0.01312519982457161,-0.011166520416736603
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,usd_krw_t_minus_5,0.3583987057209015,-0.3583987057209015
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,alpha_foreign_net_buy_value_t_minus_1,0.07900987565517426,-0.040725793689489365
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,alpha_institution_net_buy_value_t_minus_1,0.0819626897573471,-0.03436610475182533
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,alpha_foreign_net_buy_value_t_minus_3,0.11597621440887451,0.02320757508277893
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,alpha_institution_net_buy_value_t_minus_3,0.06180727481842041,-0.008182479068636894
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,alpha_foreign_net_buy_value_t_minus_5,0.032276786863803864,-0.004495978355407715
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,2,up,alpha_institution_net_buy_value_t_minus_5,0.06290413439273834,-0.017021605744957924
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,nasdaq_t_minus_1,0.07788632810115814,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,sox_t_minus_1,0.297353059053421,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,vix_t_minus_1,0.07822989672422409,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,us_rate_t_minus_1,0.027840230613946915,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,usd_krw_t_minus_1,0.1306041181087494,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,nasdaq_t_minus_3,0.28711840510368347,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,sox_t_minus_3,0.19445259869098663,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,vix_t_minus_3,0.07576806098222733,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,us_rate_t_minus_3,0.035840947180986404,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,usd_krw_t_minus_3,0.2763925790786743,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,nasdaq_t_minus_5,0.1825762540102005,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,sox_t_minus_5,0.2654775083065033,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,vix_t_minus_5,0.09929480403661728,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,us_rate_t_minus_5,0.02305605448782444,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,usd_krw_t_minus_5,0.17845694720745087,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,alpha_foreign_net_buy_value_t_minus_1,0.0694301500916481,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,alpha_institution_net_buy_value_t_minus_1,0.08302648365497589,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,alpha_foreign_net_buy_value_t_minus_3,0.13241806626319885,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,alpha_institution_net_buy_value_t_minus_3,0.10185874253511429,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,alpha_foreign_net_buy_value_t_minus_5,0.07310112565755844,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,test,overall,overall,alpha_institution_net_buy_value_t_minus_5,0.056945446878671646,
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,recent_regime,0,down,nasdaq_t_minus_1,0.02298657037317753,-0.0009345576399937272
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,recent_regime,0,down,sox_t_minus_1,0.5175744295120239,0.5175744295120239
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,recent_regime,0,down,vix_t_minus_1,0.027120716869831085,-0.019085034728050232
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,recent_regime,0,down,us_rate_t_minus_1,0.02069951966404915,0.005759348161518574
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,recent_regime,0,down,usd_krw_t_minus_1,0.055979643017053604,-0.013587736524641514
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,recent_regime,0,down,nasdaq_t_minus_3,0.5949763059616089,-0.5949763059616089
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,recent_regime,0,down,sox_t_minus_3,0.23579977452754974,0.2357071340084076
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,recent_regime,0,down,vix_t_minus_3,0.040910638868808746,-0.026037462055683136
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,recent_regime,0,down,us_rate_t_minus_3,0.01461058109998703,0.012571261264383793
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,recent_regime,0,down,usd_krw_t_minus_3,0.7012864351272583,-0.29485028982162476
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,recent_regime,0,down,nasdaq_t_minus_5,0.13938628137111664,-0.13898861408233643
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,recent_regime,0,down,sox_t_minus_5,0.24049989879131317,0.24049989879131317
samsung_electronics,005930,core_plus_domestic_alpha,core_macro+domestic_alpha,recent_regime,0,down,vix_t_minus_5,0.04862484708428383,-0.01572229713201523
